sku_id,product_name,category,week_num,week_start_date,units_demanded,revenue_inr,unit_cost_inr,unit_selling_price_inr,lag_1,lag_2,lag_3,lag_4,lag_8,lag_52,roll_mean_4w,roll_std_4w,roll_mean_8w,roll_std_8w,demand_cv,momentum,is_promo,discount_pct,is_holiday_week,week_of_year,sin_season,cos_season
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,10,2024-03-04,227,35185.0,90.0,155.0,219,244,158,183,166,166,201.0,38.06,198.5,31.47,0.159,1.09,0,0.0,0,10,0.935,0.3546
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,11,2024-03-11,174,26970.0,90.0,155.0,227,219,244,158,229,229,212.0,37.48,206.12,29.82,0.145,1.071,0,0.0,1,11,0.9709,0.2393
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,12,2024-03-18,249,38595.0,90.0,155.0,174,227,219,244,211,211,216.0,29.88,199.25,30.13,0.151,0.806,0,0.0,0,12,0.9927,0.1205
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,13,2024-03-25,210,32550.0,90.0,155.0,249,174,227,219,178,178,217.25,31.5,204.0,34.87,0.171,1.146,0,0.0,0,13,1.0,0.0
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,14,2024-04-01,166,25730.0,90.0,155.0,210,249,174,227,183,183,215.0,31.65,208.0,33.26,0.16,0.977,0,0.0,0,14,0.9927,-0.1205
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,15,2024-04-08,302,39788.5,90.0,155.0,166,210,249,174,158,158,199.75,38.0,205.88,35.55,0.173,0.831,1,0.15,0,15,0.9709,-0.2393
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,16,2024-04-15,222,34410.0,90.0,155.0,302,166,210,249,244,244,231.75,57.82,223.88,43.43,0.194,1.303,0,0.0,0,16,0.935,-0.3546
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,17,2024-04-22,210,32550.0,90.0,155.0,222,302,166,210,219,219,225.0,56.7,221.12,42.66,0.193,0.987,0,0.0,0,17,0.8855,-0.4647
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,18,2024-04-29,179,27745.0,90.0,155.0,210,222,302,166,227,227,225.0,56.7,220.0,42.85,0.195,0.933,0,0.0,1,18,0.823,-0.5681
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,19,2024-05-06,172,26660.0,90.0,155.0,179,210,222,302,174,174,228.25,52.4,214.0,45.03,0.21,0.784,0,0.0,0,19,0.7485,-0.6631
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,20,2024-05-13,166,25730.0,90.0,155.0,172,179,210,222,249,249,195.75,24.06,213.75,45.29,0.212,0.879,0,0.0,0,20,0.6631,-0.7485
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,21,2024-05-20,207,32085.0,90.0,155.0,166,172,179,210,210,210,181.75,19.57,203.38,45.57,0.224,0.913,0,0.0,0,21,0.5681,-0.823
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,22,2024-05-27,216,28458.0,90.0,155.0,207,166,172,179,166,166,181.0,18.13,203.0,45.52,0.224,1.144,1,0.15,0,22,0.4647,-0.8855
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,23,2024-06-03,189,29295.0,90.0,155.0,216,207,166,172,302,302,190.25,24.93,209.25,43.08,0.206,1.135,0,0.0,0,23,0.3546,-0.935
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,24,2024-06-10,154,23870.0,90.0,155.0,189,216,207,166,222,222,194.5,22.07,195.12,21.38,0.11,0.972,0,0.0,0,24,0.2393,-0.9709
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,25,2024-06-17,182,28210.0,90.0,155.0,154,189,216,207,210,210,191.5,27.4,186.62,22.65,0.121,0.804,0,0.0,0,25,0.1205,-0.9927
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,26,2024-06-24,255,39525.0,90.0,155.0,182,154,189,216,179,179,185.25,25.47,183.12,20.59,0.112,0.982,0,0.0,0,26,0.0,-1.0
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,27,2024-07-01,217,33635.0,90.0,155.0,255,182,154,189,172,172,195.0,42.76,192.62,32.5,0.169,1.308,0,0.0,0,27,-0.1205,-0.9927
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,28,2024-07-08,241,37355.0,90.0,155.0,217,255,182,154,166,166,202.0,43.73,198.25,32.32,0.163,1.074,0,0.0,1,28,-0.2393,-0.9709
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,29,2024-07-15,328,43214.0,90.0,155.0,241,217,255,182,207,207,223.75,31.95,207.62,32.5,0.157,1.077,1,0.15,0,29,-0.3546,-0.935
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,30,2024-07-22,200,31000.0,90.0,155.0,328,241,217,255,216,216,260.25,47.81,222.75,53.53,0.24,1.26,0,0.0,0,30,-0.4647,-0.8855
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,31,2024-07-29,206,31930.0,90.0,155.0,200,328,241,217,189,189,246.5,56.88,220.75,54.11,0.245,0.811,0,0.0,0,31,-0.5681,-0.823
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,32,2024-08-05,226,35030.0,90.0,155.0,206,200,328,241,154,154,243.75,59.0,222.88,53.01,0.238,0.845,0,0.0,0,32,-0.6631,-0.7485
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,33,2024-08-12,257,39835.0,90.0,155.0,226,206,200,328,182,182,240.0,59.71,231.88,45.18,0.195,0.942,0,0.0,1,33,-0.7485,-0.6631
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,34,2024-08-19,188,29140.0,90.0,155.0,257,226,206,200,255,255,222.25,25.7,241.25,40.93,0.17,1.156,0,0.0,0,34,-0.823,-0.5681
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,35,2024-08-26,197,30535.0,90.0,155.0,188,257,226,206,217,217,219.25,29.57,232.88,44.42,0.191,0.857,0,0.0,0,35,-0.8855,-0.4647
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,36,2024-09-02,198,26086.5,90.0,155.0,197,188,257,226,241,241,217.0,31.21,230.38,45.98,0.2,0.908,1,0.15,0,36,-0.935,-0.3546
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,37,2024-09-09,170,26350.0,90.0,155.0,198,197,188,257,328,328,210.0,31.65,225.0,47.06,0.209,0.943,0,0.0,0,37,-0.9709,-0.2393
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,38,2024-09-16,135,20925.0,90.0,155.0,170,198,197,188,200,200,188.25,12.97,205.25,26.18,0.128,0.903,0,0.0,0,38,-0.9927,-0.1205
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,39,2024-09-23,171,26505.0,90.0,155.0,135,170,198,197,206,206,175.0,29.65,197.12,36.21,0.184,0.771,0,0.0,0,39,-1.0,-0.0
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,40,2024-09-30,169,26195.0,90.0,155.0,171,135,170,198,226,226,168.5,25.83,192.75,37.09,0.192,1.015,0,0.0,0,40,-0.9927,0.1205
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,41,2024-10-07,140,21700.0,90.0,155.0,169,171,135,170,257,257,161.25,17.52,185.62,35.21,0.19,1.048,0,0.0,1,41,-0.9709,0.2393
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,42,2024-10-14,168,26040.0,90.0,155.0,140,169,171,135,188,188,153.75,18.89,171.0,23.77,0.139,0.911,0,0.0,0,42,-0.935,0.3546
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,43,2024-10-21,255,33596.25,90.0,155.0,168,140,169,171,197,197,162.0,14.72,168.5,22.76,0.135,1.037,1,0.15,0,43,-0.8855,0.4647
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,44,2024-10-28,352,54560.0,90.0,155.0,255,168,140,169,198,198,183.0,49.85,175.75,37.56,0.214,1.393,0,0.0,1,44,-0.823,0.5681
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,45,2024-11-04,159,24645.0,90.0,155.0,352,255,168,140,170,170,228.75,95.65,195.0,73.17,0.375,1.539,0,0.0,0,45,-0.7485,0.6631
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,46,2024-11-11,164,25420.0,90.0,155.0,159,352,255,168,135,135,233.5,90.08,193.62,73.81,0.381,0.681,0,0.0,0,46,-0.6631,0.7485
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,47,2024-11-18,151,23405.0,90.0,155.0,164,159,352,255,171,171,232.5,91.07,197.25,71.19,0.361,0.705,0,0.0,0,47,-0.5681,0.823
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,48,2024-11-25,176,27280.0,90.0,155.0,151,164,159,352,169,169,206.5,97.15,194.75,72.58,0.373,0.731,0,0.0,0,48,-0.4647,0.8855
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,49,2024-12-02,134,20770.0,90.0,155.0,176,151,164,159,140,140,162.5,10.47,195.62,72.26,0.369,1.083,0,0.0,0,49,-0.3546,0.935
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,50,2024-12-09,243,32015.25,90.0,155.0,134,176,151,164,168,168,156.25,18.01,194.88,72.95,0.374,0.858,1,0.15,0,50,-0.2393,0.9709
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,51,2024-12-16,244,37820.0,90.0,155.0,243,134,176,151,255,255,176.0,47.88,204.25,73.82,0.361,1.381,0,0.0,1,51,-0.1205,0.9927
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,52,2024-12-23,159,24645.0,90.0,155.0,244,243,134,176,352,352,199.25,53.9,202.88,72.83,0.359,1.225,0,0.0,0,52,-0.0,1.0
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,53,2024-12-30,196,30380.0,90.0,155.0,159,244,243,134,159,222,195.0,56.93,178.75,41.69,0.233,0.815,0,0.0,0,1,0.1205,0.9927
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,54,2025-01-06,178,27590.0,90.0,155.0,196,159,244,243,164,166,210.5,40.99,183.38,41.23,0.225,0.931,0,0.0,0,2,0.2393,0.9709
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,55,2025-01-13,279,43245.0,90.0,155.0,178,196,159,244,151,229,194.25,36.45,185.12,40.58,0.219,0.916,0,0.0,1,3,0.3546,0.935
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,56,2025-01-20,204,31620.0,90.0,155.0,279,178,196,159,176,211,203.0,52.87,201.12,49.47,0.246,1.374,0,0.0,0,4,0.4647,0.8855
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,57,2025-01-27,278,36626.5,90.0,155.0,204,279,178,196,134,178,214.25,44.51,204.62,48.41,0.237,0.952,1,0.15,0,5,0.5681,0.823
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,58,2025-02-03,233,36115.0,90.0,155.0,278,204,279,178,243,183,234.75,51.62,222.62,45.06,0.202,1.184,0,0.0,0,6,0.6631,0.7485
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,59,2025-02-10,184,28520.0,90.0,155.0,233,278,204,279,244,158,248.5,36.61,221.38,44.55,0.201,0.938,0,0.0,0,7,0.7485,0.6631
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,60,2025-02-17,191,29605.0,90.0,155.0,184,233,278,204,159,244,224.75,40.8,213.88,45.24,0.212,0.819,0,0.0,0,8,0.823,0.5681
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,61,2025-02-24,226,35030.0,90.0,155.0,191,184,233,278,196,219,221.5,43.44,217.88,40.9,0.188,0.862,0,0.0,0,9,0.8855,0.4647
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,62,2025-03-03,224,34720.0,90.0,155.0,226,191,184,233,178,227,208.5,24.58,221.62,39.97,0.18,1.084,0,0.0,0,10,0.935,0.3546
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,63,2025-03-10,226,35030.0,90.0,155.0,224,226,191,184,279,174,206.25,21.85,227.38,35.9,0.158,1.086,0,0.0,1,11,0.9709,0.2393
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,64,2025-03-17,259,34123.25,90.0,155.0,226,224,226,191,204,249,216.75,17.19,220.75,29.3,0.133,1.043,1,0.15,0,12,0.9927,0.1205
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,65,2025-03-24,196,30380.0,90.0,155.0,259,226,224,226,278,210,233.75,16.86,227.62,31.2,0.137,1.108,0,0.0,0,13,1.0,0.0
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,66,2025-03-31,221,34255.0,90.0,155.0,196,259,226,224,233,166,226.25,25.77,217.38,25.17,0.116,0.866,0,0.0,0,14,0.9927,-0.1205
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,67,2025-04-07,238,36890.0,90.0,155.0,221,196,259,226,184,302,225.5,25.9,215.88,24.46,0.113,0.98,0,0.0,0,15,0.9709,-0.2393
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,68,2025-04-14,183,28365.0,90.0,155.0,238,221,196,259,191,222,228.5,26.66,222.62,21.7,0.097,1.042,0,0.0,0,16,0.935,-0.3546
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,69,2025-04-21,195,30225.0,90.0,155.0,183,238,221,196,226,210,209.5,24.69,221.62,23.48,0.106,0.874,0,0.0,0,17,0.8855,-0.4647
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,70,2025-04-28,187,28985.0,90.0,155.0,195,183,238,221,224,179,209.25,24.88,217.75,25.15,0.115,0.932,0,0.0,1,18,0.823,-0.5681
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,71,2025-05-05,249,32805.75,90.0,155.0,187,195,183,238,226,172,200.75,25.33,213.12,27.16,0.127,0.932,1,0.15,0,19,0.7485,-0.6631
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,72,2025-05-12,201,31155.0,90.0,155.0,249,187,195,183,259,166,203.5,30.74,216.0,29.8,0.138,1.224,0,0.0,0,20,0.6631,-0.7485
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,73,2025-05-19,195,30225.0,90.0,155.0,201,249,187,195,196,207,208.0,27.93,208.75,24.42,0.117,0.966,0,0.0,0,21,0.5681,-0.823
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,74,2025-05-26,244,37820.0,90.0,155.0,195,201,249,187,221,216,208.0,27.93,208.62,24.49,0.117,0.938,0,0.0,0,22,0.4647,-0.8855
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,75,2025-06-02,241,37355.0,90.0,155.0,244,195,201,249,238,189,222.25,28.18,211.5,27.34,0.129,1.098,0,0.0,0,23,0.3546,-0.935
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,76,2025-06-09,203,31465.0,90.0,155.0,241,244,195,201,183,154,220.25,25.84,211.88,27.77,0.131,1.094,0,0.0,0,24,0.2393,-0.9709
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,77,2025-06-16,229,35495.0,90.0,155.0,203,241,244,195,195,182,220.75,25.36,214.38,25.62,0.119,0.92,0,0.0,0,25,0.1205,-0.9927
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,78,2025-06-23,317,41764.75,90.0,155.0,229,203,241,244,187,255,229.25,18.66,218.62,24.75,0.113,0.999,1,0.15,0,26,0.0,-1.0
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,79,2025-06-30,320,49600.0,90.0,155.0,317,229,203,241,249,217,247.5,48.97,234.88,39.38,0.168,1.281,0,0.0,0,27,-0.1205,-0.9927
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,80,2025-07-07,257,39835.0,90.0,155.0,320,317,229,203,201,241,267.25,60.14,243.75,49.67,0.204,1.197,0,0.0,1,28,-0.2393,-0.9709
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,81,2025-07-14,180,27900.0,90.0,155.0,257,320,317,229,195,328,280.75,45.08,250.75,46.64,0.186,0.915,0,0.0,0,29,-0.3546,-0.935
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,82,2025-07-21,196,30380.0,90.0,155.0,180,257,320,317,244,200,268.5,65.75,248.88,49.42,0.199,0.67,0,0.0,0,30,-0.4647,-0.8855
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,83,2025-07-28,222,34410.0,90.0,155.0,196,180,257,320,241,206,238.25,63.8,242.88,52.89,0.218,0.823,0,0.0,0,31,-0.5681,-0.823
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,84,2025-08-04,247,38285.0,90.0,155.0,222,196,180,257,203,226,213.75,33.63,240.5,53.41,0.222,1.039,0,0.0,0,32,-0.6631,-0.7485
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,85,2025-08-11,387,50987.25,90.0,155.0,247,222,196,180,229,257,211.25,29.45,246.0,51.21,0.208,1.169,1,0.15,1,33,-0.7485,-0.6631
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,86,2025-08-18,179,27745.0,90.0,155.0,387,247,222,196,317,188,263.0,85.25,265.75,70.54,0.265,1.471,0,0.0,0,34,-0.823,-0.5681
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,87,2025-08-25,228,35340.0,90.0,155.0,179,387,247,222,320,197,258.75,89.99,248.5,73.05,0.294,0.692,0,0.0,0,35,-0.8855,-0.4647
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,88,2025-09-01,150,23250.0,90.0,155.0,228,179,387,247,257,198,260.25,89.22,237.0,67.19,0.283,0.876,0,0.0,0,36,-0.935,-0.3546
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,89,2025-09-08,158,24490.0,90.0,155.0,150,228,179,387,180,170,236.0,105.69,223.62,73.03,0.327,0.636,0,0.0,0,37,-0.9709,-0.2393
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,90,2025-09-15,136,21080.0,90.0,155.0,158,150,228,179,196,135,178.75,35.04,220.88,75.29,0.341,0.884,0,0.0,0,38,-0.9927,-0.1205
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,91,2025-09-22,180,27900.0,90.0,155.0,136,158,150,228,222,171,168.0,41.02,213.38,80.9,0.379,0.81,0,0.0,0,39,-1.0,-0.0
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,92,2025-09-29,274,36099.5,90.0,155.0,180,136,158,150,247,169,156.0,18.4,208.12,81.62,0.392,1.154,1,0.15,0,40,-0.9927,0.1205
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,93,2025-10-06,214,33170.0,90.0,155.0,274,180,136,158,387,140,187.0,60.72,211.5,83.98,0.397,1.465,0,0.0,1,41,-0.9709,0.2393
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,94,2025-10-13,161,24955.0,90.0,155.0,214,274,180,136,179,168,201.0,58.21,189.88,46.04,0.242,1.065,0,0.0,0,42,-0.935,0.3546
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,95,2025-10-20,151,23405.0,90.0,155.0,161,214,274,180,228,255,207.25,49.61,187.62,47.07,0.251,0.777,0,0.0,0,43,-0.8855,0.4647
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,96,2025-10-27,306,47430.0,90.0,155.0,151,161,214,274,150,352,200.0,56.55,178.0,45.48,0.256,0.755,0,0.0,1,44,-0.823,0.5681
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,97,2025-11-03,185,28675.0,90.0,155.0,306,151,161,214,158,159,208.0,70.94,197.5,62.15,0.315,1.471,0,0.0,0,45,-0.7485,0.6631
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,98,2025-11-10,216,33480.0,90.0,155.0,185,306,151,161,136,164,200.75,71.6,200.88,60.41,0.301,0.922,0,0.0,0,46,-0.6631,0.7485
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,99,2025-11-17,222,29248.5,90.0,155.0,216,185,306,151,180,151,214.5,66.53,210.88,54.46,0.258,1.007,1,0.15,0,47,-0.5681,0.823
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,100,2025-11-24,196,30380.0,90.0,155.0,222,216,185,306,274,176,232.25,51.77,216.12,53.07,0.246,0.956,0,0.0,0,48,-0.4647,0.8855
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,101,2025-12-01,247,38285.0,90.0,155.0,196,222,216,185,214,134,204.75,17.23,206.38,47.82,0.232,0.957,0,0.0,0,49,-0.3546,0.935
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,102,2025-12-08,163,25265.0,90.0,155.0,247,196,222,216,161,243,220.25,21.01,210.5,49.95,0.237,1.121,0,0.0,0,50,-0.2393,0.9709
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,103,2025-12-15,226,35030.0,90.0,155.0,163,247,196,222,151,244,207.0,35.97,210.75,49.67,0.236,0.787,0,0.0,1,51,-0.1205,0.9927
SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,104,2025-12-22,225,34875.0,90.0,155.0,226,163,247,196,306,159,208.0,36.58,220.12,43.48,0.198,1.087,0,0.0,0,52,-0.0,1.0
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,1,2024-01-01,75,14925.0,120.0,199.0,75,75,75,75,75,75,75.0,0.0,75.0,0.0,0.0,1.0,0,0.0,0,1,0.1205,0.9927
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,2,2024-01-08,114,22686.0,120.0,199.0,75,75,75,75,75,75,75.0,0.0,75.0,0.0,0.0,1.0,0,0.0,0,2,0.2393,0.9709
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,3,2024-01-15,113,22487.0,120.0,199.0,114,75,75,75,75,75,94.5,27.58,94.5,27.58,0.292,1.206,0,0.0,1,3,0.3546,0.935
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,4,2024-01-22,129,25671.0,120.0,199.0,113,114,75,75,75,75,100.67,22.23,100.67,22.23,0.221,1.123,0,0.0,0,4,0.4647,0.8855
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,5,2024-01-29,82,16318.0,120.0,199.0,129,113,114,75,75,75,107.75,23.03,107.75,23.03,0.214,1.197,0,0.0,0,5,0.5681,0.823
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,6,2024-02-05,91,15392.65,120.0,199.0,82,129,113,114,114,114,109.5,19.74,102.6,23.03,0.224,0.749,1,0.15,0,6,0.6631,0.7485
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,7,2024-02-12,135,26865.0,120.0,199.0,91,82,129,113,113,113,103.75,21.28,100.67,21.13,0.21,0.877,0,0.0,0,7,0.7485,0.6631
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,8,2024-02-19,110,21890.0,120.0,199.0,135,91,82,129,129,129,109.25,26.64,105.57,23.25,0.22,1.236,0,0.0,0,8,0.823,0.5681
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,9,2024-02-26,12,2388.0,120.0,199.0,110,135,91,82,75,75,104.5,23.44,106.12,21.58,0.203,1.053,0,0.0,0,9,0.8855,0.4647
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,10,2024-03-04,143,28457.0,120.0,199.0,12,110,135,91,114,114,87.0,53.15,98.25,39.02,0.397,0.138,0,0.0,0,10,0.935,0.3546
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,11,2024-03-11,96,19104.0,120.0,199.0,143,12,110,135,113,113,100.0,60.33,101.88,41.93,0.412,1.43,0,0.0,1,11,0.9709,0.2393
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,12,2024-03-18,168,33432.0,120.0,199.0,96,143,12,110,129,129,90.25,55.76,99.75,41.71,0.418,1.064,0,0.0,0,12,0.9927,0.1205
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,13,2024-03-25,88,14885.2,120.0,199.0,168,96,143,12,82,82,104.75,68.66,104.62,47.5,0.454,1.604,1,0.15,0,13,1.0,0.0
SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,14,2024-04-01,44,8756.0,120.0,199.0,88,168,96,143,91,91,123.75,38.2,105.38,47.13,0.447,0.711,0,0.0,0,14,0.9927,-0.1205
