week_start_date,week_num,sku_id,product_name,category,units_sold,revenue_inr,is_promo,discount_pct,is_holiday_week,holiday_name,historical_stockout_days
2024-11-18,47,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,169,42081.0,0,0.00,0,None,0
2024-11-18,47,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,114,41040.0,0,0.00,0,None,0
2024-11-18,47,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,156,63648.0,1,0.15,0,None,0
2024-11-18,47,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,54,29646.0,0,0.00,0,None,0
2024-11-18,47,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,96,21120.0,0,0.00,0,None,0
2024-11-18,47,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,219,18615.0,0,0.00,0,None,0
2024-11-18,47,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,78,24570.0,0,0.00,0,None,0
2024-11-18,47,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,158,66360.0,0,0.00,0,None,0
2024-11-18,47,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,201,37989.0,0,0.00,0,None,0
2024-11-18,47,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,90,31410.0,0,0.00,0,None,0
2024-11-18,47,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,208,20592.0,0,0.00,0,None,0
2024-11-18,47,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,58,34742.0,0,0.00,0,None,0
2024-11-18,47,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,140,11200.0,0,0.00,0,None,0
2024-11-18,47,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,58,25520.0,0,0.00,0,None,0
2024-11-18,47,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,131,39169.0,0,0.00,0,None,0
2024-11-18,47,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,151,31710.0,0,0.00,0,None,0
2024-11-18,47,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,93,41757.0,0,0.00,0,None,0
2024-11-18,47,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,125,11125.0,0,0.00,0,None,0
2024-11-18,47,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,24,6840.0,0,0.00,0,None,0
2024-11-18,47,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,99,19305.0,0,0.00,0,None,0
2024-11-18,47,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,98,22540.0,0,0.00,0,None,0
2024-11-18,47,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,186,51894.0,0,0.00,0,None,0
2024-11-18,47,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,143,23595.0,0,0.00,0,None,0
2024-11-18,47,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,126,14994.0,1,0.15,0,None,0
2024-11-18,47,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,151,23405.0,0,0.00,0,None,0
2024-11-18,47,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,140,27860.0,0,0.00,0,None,0
2024-11-25,48,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,149,89251.0,0,0.00,0,None,0
2024-11-25,48,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,265,115275.0,0,0.00,0,None,0
2024-11-25,48,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,184,35880.0,0,0.00,0,None,0
2024-11-25,48,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,116,31900.0,0,0.00,0,None,0
2024-11-25,48,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,184,45816.0,0,0.00,0,None,0
2024-11-25,48,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,83,29880.0,0,0.00,0,None,0
2024-11-25,48,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,141,67680.0,0,0.00,0,None,0
2024-11-25,48,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,110,60390.0,0,0.00,0,None,0
2024-11-25,48,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,132,29040.0,0,0.00,0,None,0
2024-11-25,48,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,164,13940.0,0,0.00,0,None,0
2024-11-25,48,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,75,23625.0,0,0.00,0,None,0
2024-11-25,48,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,152,63840.0,0,0.00,0,None,2
2024-11-25,48,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,188,30202.2,1,0.15,0,None,0
2024-11-25,48,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,69,24081.0,0,0.00,0,None,0
2024-11-25,48,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,227,22473.0,0,0.00,0,None,0
2024-11-25,48,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,62,37138.0,0,0.00,0,None,0
2024-11-25,48,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,151,12080.0,0,0.00,0,None,0
2024-11-25,48,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,50,22000.0,0,0.00,0,None,0
2024-11-25,48,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,141,42159.0,0,0.00,0,None,0
2024-11-25,48,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,144,30240.0,0,0.00,0,None,0
2024-11-25,48,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,117,52533.0,0,0.00,0,None,0
2024-11-25,48,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,121,10769.0,0,0.00,0,None,0
2024-11-25,48,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,39,11115.0,0,0.00,0,None,0
2024-11-25,48,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,92,17940.0,0,0.00,0,None,0
2024-11-25,48,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,141,32430.0,0,0.00,0,None,0
2024-11-25,48,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,159,44361.0,0,0.00,0,None,0
2024-11-25,48,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,113,15848.25,1,0.15,0,None,0
2024-11-25,48,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,190,26600.0,0,0.00,0,None,0
2024-11-25,48,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,176,27280.0,0,0.00,0,None,0
2024-11-25,48,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,171,28924.65,1,0.15,0,None,0
2024-12-02,49,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,151,90449.0,0,0.00,0,None,0
2024-12-02,49,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,229,84672.75,1,0.15,0,None,0
2024-12-02,49,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,189,36855.0,0,0.00,0,None,0
2024-12-02,49,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,129,35475.0,0,0.00,0,None,0
2024-12-02,49,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,184,45816.0,0,0.00,0,None,0
2024-12-02,49,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,113,40680.0,0,0.00,0,None,0
2024-12-02,49,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,103,49440.0,0,0.00,0,None,0
2024-12-02,49,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,143,66730.95,1,0.15,0,None,0
2024-12-02,49,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,62,13640.0,0,0.00,0,None,0
2024-12-02,49,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,145,12325.0,0,0.00,0,None,0
2024-12-02,49,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,88,27720.0,0,0.00,0,None,0
2024-12-02,49,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,33,13860.0,0,0.00,0,None,0
2024-12-02,49,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,194,36666.0,0,0.00,0,None,0
2024-12-02,49,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,100,34900.0,0,0.00,0,None,0
2024-12-02,49,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,163,16137.0,0,0.00,0,None,0
2024-12-02,49,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,51,30549.0,0,0.00,0,None,0
2024-12-02,49,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,138,11040.0,0,0.00,0,None,0
2024-12-02,49,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,77,33880.0,0,0.00,0,None,0
2024-12-02,49,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,133,39767.0,0,0.00,0,None,0
2024-12-02,49,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,150,31500.0,0,0.00,0,None,0
2024-12-02,49,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,199,75948.35,1,0.15,0,None,0
2024-12-02,49,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,168,14952.0,0,0.00,0,None,0
2024-12-02,49,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,33,9405.0,0,0.00,0,None,0
2024-12-02,49,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,56,10920.0,0,0.00,0,None,0
2024-12-02,49,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,112,25760.0,0,0.00,0,None,0
2024-12-02,49,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,243,67797.0,0,0.00,0,None,0
2024-12-02,49,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,91,15015.0,0,0.00,0,None,0
2024-12-02,49,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,142,19880.0,0,0.00,0,None,0
2024-12-02,49,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,134,20770.0,0,0.00,0,None,0
2024-12-02,49,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,73,14527.0,0,0.00,0,None,0
2024-12-09,50,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,135,80865.0,0,0.00,0,None,0
2024-12-09,50,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,182,79170.0,0,0.00,0,None,0
2024-12-09,50,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,158,30810.0,0,0.00,0,None,0
2024-12-09,50,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,146,40150.0,0,0.00,0,None,0
2024-12-09,50,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,135,33615.0,0,0.00,0,None,0
2024-12-09,50,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,84,30240.0,0,0.00,0,None,0
2024-12-09,50,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,138,66240.0,0,0.00,0,None,0
2024-12-09,50,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,105,57645.0,0,0.00,0,None,0
2024-12-09,50,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,71,15620.0,0,0.00,0,None,0
2024-12-09,50,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,142,12070.0,0,0.00,0,None,0
2024-12-09,50,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,86,27090.0,0,0.00,0,None,0
2024-12-09,50,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,145,60900.0,0,0.00,0,None,0
2024-12-09,50,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,264,49896.0,0,0.00,0,None,0
2024-12-09,50,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,86,30014.0,0,0.00,0,None,0
2024-12-09,50,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,198,19602.0,0,0.00,0,None,0
2024-12-09,50,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,52,31148.0,0,0.00,0,None,0
2024-12-09,50,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,158,10744.0,1,0.15,0,None,0
2024-12-09,50,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,127,47498.0,1,0.15,0,None,0
2024-12-09,50,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,99,29601.0,0,0.00,0,None,0
2024-12-09,50,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,206,36771.0,1,0.15,0,None,0
2024-12-09,50,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,145,65105.0,0,0.00,0,None,0
2024-12-09,50,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,133,11837.0,0,0.00,0,None,0
2024-12-09,50,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,46,13110.0,0,0.00,0,None,0
2024-12-09,50,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,60,11700.0,0,0.00,0,None,0
2024-12-09,50,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,103,23690.0,0,0.00,0,None,0
2024-12-09,50,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,198,55242.0,0,0.00,0,None,0
2024-12-09,50,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,111,18315.0,0,0.00,0,None,0
2024-12-09,50,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,182,25480.0,0,0.00,0,None,0
2024-12-09,50,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,243,32015.25,1,0.15,0,None,0
2024-12-09,50,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,120,23880.0,0,0.00,0,None,0
2024-12-16,51,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,153,91647.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,370,160950.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,205,33978.75,1,0.15,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,186,51150.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,253,62997.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,137,49320.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,86,41280.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,77,42273.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,97,21340.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,225,19125.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,108,28917.0,1,0.15,1,Christmas & Year-End Cleansing,1
2024-12-16,51,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,164,68880.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,191,36099.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,82,28618.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,276,27324.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,90,53910.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,178,14240.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,111,48840.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,245,62266.75,1,0.15,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,213,44730.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,102,45798.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,282,21333.3,1,0.15,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,54,15390.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,178,29503.5,1,0.15,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,171,39330.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,222,61938.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,187,30855.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,207,28980.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,244,37820.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-16,51,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,86,17114.0,0,0.00,1,Christmas & Year-End Cleansing,0
2024-12-23,52,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,112,67088.0,0,0.00,0,None,0
2024-12-23,52,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,241,104835.0,0,0.00,0,None,0
2024-12-23,52,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,208,40560.0,0,0.00,0,None,0
2024-12-23,52,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,118,32450.0,0,0.00,0,None,0
2024-12-23,52,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,196,48804.0,0,0.00,0,None,0
2024-12-23,52,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,75,27000.0,0,0.00,0,None,0
2024-12-23,52,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,134,64320.0,0,0.00,0,None,0
2024-12-23,52,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,67,36783.0,0,0.00,0,None,0
2024-12-23,52,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,91,20020.0,0,0.00,0,None,0
2024-12-23,52,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,184,13294.0,1,0.15,0,None,0
2024-12-23,52,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,16,5040.0,0,0.00,0,None,0
2024-12-23,52,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,243,86751.0,1,0.15,0,None,0
2024-12-23,52,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,184,34776.0,0,0.00,0,None,0
2024-12-23,52,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,221,65559.65,1,0.15,0,None,0
2024-12-23,52,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,176,17424.0,0,0.00,0,None,0
2024-12-23,52,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,92,46841.8,1,0.15,0,None,0
2024-12-23,52,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,100,8000.0,0,0.00,0,None,0
2024-12-23,52,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,81,35640.0,0,0.00,0,None,0
2024-12-23,52,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,101,30199.0,0,0.00,0,None,0
2024-12-23,52,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,146,30660.0,0,0.00,0,None,0
2024-12-23,52,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,50,22450.0,0,0.00,0,None,0
2024-12-23,52,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,130,11570.0,0,0.00,0,None,0
2024-12-23,52,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,45,10901.25,1,0.15,0,None,0
2024-12-23,52,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,88,17160.0,0,0.00,0,None,0
2024-12-23,52,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,131,30130.0,0,0.00,0,None,0
2024-12-23,52,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,214,59706.0,0,0.00,0,None,0
2024-12-23,52,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,110,18150.0,0,0.00,0,None,0
2024-12-23,52,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,170,23800.0,0,0.00,0,None,0
2024-12-23,52,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,159,24645.0,0,0.00,0,None,0
2024-12-23,52,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,69,13731.0,0,0.00,0,None,0
2024-12-30,53,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,156,93444.0,0,0.00,0,None,0
2024-12-30,53,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,254,110490.0,0,0.00,0,None,0
2024-12-30,53,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,176,34320.0,0,0.00,0,None,0
2024-12-30,53,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,138,37950.0,0,0.00,0,None,0
2024-12-30,53,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,236,49949.4,1,0.15,0,None,0
2024-12-30,53,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,170,52020.0,1,0.15,0,None,0
2024-12-30,53,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,146,70080.0,0,0.00,0,None,0
2024-12-30,53,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,75,41175.0,0,0.00,0,None,0
2024-12-30,53,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,129,24123.0,1,0.15,0,None,0
2024-12-30,53,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,134,11390.0,0,0.00,0,None,0
2024-12-30,53,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,80,25200.0,0,0.00,0,None,0
2024-12-30,53,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,161,67620.0,0,0.00,0,None,0
2024-12-30,53,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,198,37422.0,0,0.00,0,None,0
2024-12-30,53,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,42,14658.0,0,0.00,0,None,0
2024-12-30,53,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,301,25329.15,1,0.15,0,None,0
2024-12-30,53,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,74,44326.0,0,0.00,0,None,0
2024-12-30,53,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,192,15360.0,0,0.00,0,None,2
2024-12-30,53,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,33,14520.0,0,0.00,0,None,0
